"site","countFruitNumberPerPlant","permanentPlot","damage","year"
"FR",2,1,NA,2009
"FR",2,1,NA,2009
"FR",2,1,NA,2009
"FR",2,1,NA,2009
"FR",2,1,NA,2009
"FR",2,1,NA,2009
"FR",2,1,NA,2009
"FR",2,1,NA,2009
"FR",2,1,NA,2009
"FR",2,1,NA,2009
"FR",2,1,NA,2009
"FR",2,1,NA,2009
"FR",2,1,NA,2009
"FR",2,1,NA,2009
"FR",2,1,NA,2009
"FR",2,1,NA,2009
"FR",2,1,NA,2009
"FR",2,1,NA,2009
"FR",2,1,NA,2009
"FR",2,1,NA,2009
"FR",2,1,NA,2009
"FR",2,1,NA,2009
"FR",2,1,NA,2009
"FR",3,1,NA,2009
"FR",3,1,NA,2009
"FR",3,1,NA,2009
"FR",3,1,NA,2009
"FR",3,1,NA,2009
"FR",3,1,NA,2009
"FR",3,1,NA,2009
"FR",3,1,NA,2009
"FR",3,1,NA,2009
"FR",3,1,NA,2009
"FR",3,1,NA,2009
"FR",3,1,NA,2009
"FR",3,1,NA,2009
"FR",3,1,NA,2009
"FR",3,1,NA,2009
"FR",3,1,NA,2009
"FR",3,1,NA,2009
"FR",3,1,NA,2009
"FR",3,1,NA,2009
"FR",4,1,NA,2009
"FR",4,1,NA,2009
"FR",4,1,NA,2009
"FR",4,1,NA,2009
"FR",4,1,NA,2009
"FR",4,1,NA,2009
"FR",4,1,NA,2009
"FR",4,1,NA,2009
"FR",4,1,NA,2009
"FR",4,1,NA,2009
"FR",5,1,NA,2009
"FR",5,1,NA,2009
"FR",5,1,NA,2009
"FR",5,1,NA,2009
"FR",5,1,NA,2009
"FR",5,1,NA,2009
"FR",5,1,NA,2009
"FR",5,1,NA,2009
"FR",5,1,NA,2009
"FR",5,1,NA,2009
"FR",5,1,NA,2009
"FR",5,1,NA,2009
"FR",7,1,NA,2009
"FR",7,1,NA,2009
"FR",7,1,NA,2009
"FR",7,1,NA,2009
"FR",7,1,NA,2009
"FR",8,1,NA,2009
"FR",8,1,NA,2009
"FR",9,1,NA,2009
"FR",9,1,NA,2009
"FR",9,1,NA,2009
"FR",9,1,NA,2009
"FR",10,1,NA,2009
"FR",10,1,NA,2009
"FR",11,1,NA,2009
"FR",12,1,NA,2009
"FR",12,1,NA,2009
"FR",13,1,NA,2009
"FR",13,1,NA,2009
"FR",14,1,NA,2009
"FR",14,1,NA,2009
"FR",15,1,NA,2009
"FR",62,1,NA,2009
"FR",2,0,NA,2009
"FR",2,0,NA,2009
"FR",2,0,NA,2009
"FR",2,0,NA,2009
"FR",2,0,NA,2009
"FR",2,0,NA,2009
"FR",3,0,NA,2009
"FR",3,0,NA,2009
"FR",3,0,NA,2009
"FR",4,0,NA,2009
"FR",4,0,NA,2009
"FR",4,0,NA,2009
"FR",4,0,NA,2009
"FR",5,0,NA,2009
"FR",5,0,NA,2009
"FR",5,0,NA,2009
"FR",6,0,NA,2009
"FR",6,0,NA,2009
"FR",6,0,NA,2009
"FR",6,0,NA,2009
"FR",6,0,NA,2009
"FR",6,0,NA,2009
"FR",6,0,NA,2009
"FR",6,0,NA,2009
"FR",6,0,NA,2009
"FR",6,0,NA,2009
"FR",6,0,NA,2009
"FR",6,0,NA,2009
"FR",7,0,NA,2009
"FR",7,0,NA,2009
"FR",7,0,NA,2009
"FR",7,0,NA,2009
"FR",7,0,NA,2009
"FR",7,0,NA,2009
"FR",8,0,NA,2009
"FR",8,0,NA,2009
"FR",8,0,NA,2009
"FR",8,0,NA,2009
"FR",9,0,NA,2009
"FR",9,0,NA,2009
"FR",9,0,NA,2009
"FR",9,0,NA,2009
"FR",9,0,NA,2009
"FR",10,0,NA,2009
"FR",10,0,NA,2009
"FR",11,0,NA,2009
"FR",12,0,NA,2009
"FR",12,0,NA,2009
"FR",15,0,NA,2009
"FR",16,0,NA,2009
"FR",16,0,NA,2009
"FR",16,0,NA,2009
"FR",17,0,NA,2009
"FR",17,0,NA,2009
"FR",18,0,NA,2009
"FR",23,0,NA,2009
"FR",26,0,NA,2009
"FR",29,0,NA,2009
"FR",29,0,NA,2009
"FR",33,0,NA,2009
"FR",33,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",1,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",2,0,NA,2009
"GCN",3,0,NA,2009
"GCN",3,0,NA,2009
"GCN",3,0,NA,2009
"GCN",3,0,NA,2009
"GCN",3,0,NA,2009
"GCN",3,0,NA,2009
"GCN",3,0,NA,2009
"GCN",3,0,NA,2009
"GCN",3,0,NA,2009
"GCN",3,0,NA,2009
"GCN",3,0,NA,2009
"GCN",3,0,NA,2009
"GCN",3,0,NA,2009
"GCN",3,0,NA,2009
"GCN",3,0,NA,2009
"GCN",3,0,NA,2009
"GCN",3,0,NA,2009
"GCN",3,0,NA,2009
"GCN",3,0,NA,2009
"GCN",3,0,NA,2009
"GCN",4,0,NA,2009
"GCN",4,0,NA,2009
"GCN",4,0,NA,2009
"GCN",4,0,NA,2009
"GCN",4,0,NA,2009
"GCN",4,0,NA,2009
"GCN",4,0,NA,2009
"GCN",4,0,NA,2009
"GCN",4,0,NA,2009
"GCN",4,0,NA,2009
"GCN",4,0,NA,2009
"GCN",4,0,NA,2009
"GCN",4,0,NA,2009
"GCN",4,0,NA,2009
"GCN",5,0,NA,2009
"GCN",5,0,NA,2009
"GCN",5,0,NA,2009
"GCN",5,0,NA,2009
"GCN",5,0,NA,2009
"GCN",5,0,NA,2009
"GCN",5,0,NA,2009
"GCN",6,0,NA,2009
"GCN",6,0,NA,2009
"GCN",6,0,NA,2009
"GCN",6,0,NA,2009
"GCN",6,0,NA,2009
"GCN",6,0,NA,2009
"GCN",6,0,NA,2009
"GCN",6,0,NA,2009
"GCN",6,0,NA,2009
"GCN",6,0,NA,2009
"GCN",6,0,NA,2009
"GCN",6,0,NA,2009
"GCN",6,0,NA,2009
"GCN",7,0,NA,2009
"GCN",7,0,NA,2009
"GCN",7,0,NA,2009
"GCN",7,0,NA,2009
"GCN",7,0,NA,2009
"GCN",7,0,NA,2009
"GCN",8,0,NA,2009
"GCN",8,0,NA,2009
"GCN",10,0,NA,2009
"GCN",10,0,NA,2009
"GCN",11,0,NA,2009
"GCN",11,0,NA,2009
"GCN",11,0,NA,2009
"GCN",12,0,NA,2009
"GCN",12,0,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",1,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",2,1,NA,2009
"KYE",3,1,NA,2009
"KYE",3,1,NA,2009
"KYE",3,1,NA,2009
"KYE",3,1,NA,2009
"KYE",3,1,NA,2009
"KYE",3,1,NA,2009
"KYE",3,1,NA,2009
"KYE",3,1,NA,2009
"KYE",3,1,NA,2009
"KYE",3,1,NA,2009
"KYE",3,1,NA,2009
"KYE",3,1,NA,2009
"KYE",3,1,NA,2009
"KYE",3,1,NA,2009
"KYE",4,1,NA,2009
"KYE",4,1,NA,2009
"KYE",4,1,NA,2009
"KYE",4,1,NA,2009
"KYE",4,1,NA,2009
"KYE",4,1,NA,2009
"KYE",5,1,NA,2009
"KYE",1,0,NA,2009
"KYE",1,0,NA,2009
"KYE",1,0,NA,2009
"KYE",1,0,NA,2009
"KYE",1,0,NA,2009
"KYE",1,0,NA,2009
"KYE",1,0,NA,2009
"KYE",1,0,NA,2009
"KYE",1,0,NA,2009
"KYE",1,0,NA,2009
"KYE",1,0,NA,2009
"KYE",1,0,NA,2009
"KYE",1,0,NA,2009
"KYE",1,0,NA,2009
"KYE",1,0,NA,2009
"KYE",1,0,NA,2009
"KYE",2,0,NA,2009
"KYE",2,0,NA,2009
"KYE",2,0,NA,2009
"KYE",2,0,NA,2009
"KYE",2,0,NA,2009
"KYE",2,0,NA,2009
"KYE",2,0,NA,2009
"KYE",2,0,NA,2009
"KYE",2,0,NA,2009
"KYE",2,0,NA,2009
"KYE",2,0,NA,2009
"KYE",2,0,NA,2009
"KYE",2,0,NA,2009
"KYE",2,0,NA,2009
"KYE",2,0,NA,2009
"KYE",2,0,NA,2009
"KYE",2,0,NA,2009
"KYE",2,0,NA,2009
"KYE",2,0,NA,2009
"KYE",2,0,NA,2009
"KYE",2,0,NA,2009
"KYE",3,0,NA,2009
"KYE",3,0,NA,2009
"KYE",3,0,NA,2009
"KYE",3,0,NA,2009
"KYE",3,0,NA,2009
"KYE",3,0,NA,2009
"KYE",3,0,NA,2009
"KYE",3,0,NA,2009
"KYE",3,0,NA,2009
"KYE",3,0,NA,2009
"KYE",3,0,NA,2009
"KYE",3,0,NA,2009
"KYE",3,0,NA,2009
"KYE",3,0,NA,2009
"KYE",3,0,NA,2009
"KYE",3,0,NA,2009
"KYE",3,0,NA,2009
"KYE",4,0,NA,2009
"KYE",4,0,NA,2009
"KYE",4,0,NA,2009
"KYE",4,0,NA,2009
"KYE",4,0,NA,2009
"KYE",4,0,NA,2009
"KYE",4,0,NA,2009
"KYE",4,0,NA,2009
"KYE",4,0,NA,2009
"KYE",4,0,NA,2009
"KYE",4,0,NA,2009
"KYE",4,0,NA,2009
"KYE",5,0,NA,2009
"KYE",5,0,NA,2009
"KYE",5,0,NA,2009
"KYE",5,0,NA,2009
"KYE",5,0,NA,2009
"KYE",5,0,NA,2009
"KYE",5,0,NA,2009
"KYE",6,0,NA,2009
"KYE",6,0,NA,2009
"KYE",6,0,NA,2009
"KYE",6,0,NA,2009
"KYE",7,0,NA,2009
"KYE",7,0,NA,2009
"KYE",8,0,NA,2009
"KYE",8,0,NA,2009
"KYE",9,0,NA,2009
"KYE",11,0,NA,2009
"KYE",12,0,NA,2009
"KYE",13,0,NA,2009
"KYE",14,0,NA,2009
"KYE",26,0,NA,2009
"LCE",1,1,NA,2009
"LCE",1,1,NA,2009
"LCE",1,1,NA,2009
"LCE",1,1,NA,2009
"LCE",1,1,NA,2009
"LCE",1,1,NA,2009
"LCE",1,1,NA,2009
"LCE",1,1,NA,2009
"LCE",1,1,NA,2009
"LCE",1,1,NA,2009
"LCE",1,1,NA,2009
"LCE",1,1,NA,2009
"LCE",1,1,NA,2009
"LCE",1,1,NA,2009
"LCE",1,1,NA,2009
"LCE",1,1,NA,2009
"LCE",2,1,NA,2009
"LCE",2,1,NA,2009
"LCE",2,1,NA,2009
"LCE",2,1,NA,2009
"LCE",2,1,NA,2009
"LCE",2,1,NA,2009
"LCE",2,1,NA,2009
"LCE",2,1,NA,2009
"LCE",2,1,NA,2009
"LCE",2,1,NA,2009
"LCE",2,1,NA,2009
"LCE",2,1,NA,2009
"LCE",2,1,NA,2009
"LCE",2,1,NA,2009
"LCE",3,1,NA,2009
"LCE",3,1,NA,2009
"LCE",3,1,NA,2009
"LCE",3,1,NA,2009
"LCE",3,1,NA,2009
"LCE",3,1,NA,2009
"LCE",3,1,NA,2009
"LCE",3,1,NA,2009
"LCE",3,1,NA,2009
"LCE",4,1,NA,2009
"LCE",6,1,NA,2009
"LCE",1,0,NA,2009
"LCE",1,0,NA,2009
"LCE",1,0,NA,2009
"LCE",1,0,NA,2009
"LCE",1,0,NA,2009
"LCE",1,0,NA,2009
"LCE",1,0,NA,2009
"LCE",1,0,NA,2009
"LCE",1,0,NA,2009
"LCE",1,0,NA,2009
"LCE",1,0,NA,2009
"LCE",1,0,NA,2009
"LCE",1,0,NA,2009
"LCE",1,0,NA,2009
"LCE",2,0,NA,2009
"LCE",2,0,NA,2009
"LCE",2,0,NA,2009
"LCE",2,0,NA,2009
"LCE",2,0,NA,2009
"LCE",2,0,NA,2009
"LCE",2,0,NA,2009
"LCE",2,0,NA,2009
"LCE",2,0,NA,2009
"LCE",2,0,NA,2009
"LCE",2,0,NA,2009
"LCE",2,0,NA,2009
"LCE",2,0,NA,2009
"LCE",2,0,NA,2009
"LCE",2,0,NA,2009
"LCE",2,0,NA,2009
"LCE",2,0,NA,2009
"LCE",3,0,NA,2009
"LCE",3,0,NA,2009
"LCE",3,0,NA,2009
"LCE",3,0,NA,2009
"LCE",3,0,NA,2009
"LCE",3,0,NA,2009
"LCE",3,0,NA,2009
"LCE",3,0,NA,2009
"LCE",3,0,NA,2009
"LCE",3,0,NA,2009
"LCE",3,0,NA,2009
"LCE",3,0,NA,2009
"LCE",3,0,NA,2009
"LCE",3,0,NA,2009
"LCE",3,0,NA,2009
"LCE",3,0,NA,2009
"LCE",3,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",4,0,NA,2009
"LCE",5,0,NA,2009
"LCE",5,0,NA,2009
"LCE",5,0,NA,2009
"LCE",5,0,NA,2009
"LCE",5,0,NA,2009
"LCE",5,0,NA,2009
"LCE",5,0,NA,2009
"LCE",5,0,NA,2009
"LCE",5,0,NA,2009
"LCE",6,0,NA,2009
"LCE",6,0,NA,2009
"LCE",6,0,NA,2009
"LCE",6,0,NA,2009
"LCE",6,0,NA,2009
"LCE",7,0,NA,2009
"LCE",7,0,NA,2009
"LCE",7,0,NA,2009
"LCE",8,0,NA,2009
"LCE",9,0,NA,2009
"LCE",10,0,NA,2009
"LCE",10,0,NA,2009
"LCE",10,0,NA,2009
"LCE",11,0,NA,2009
"LCE",11,0,NA,2009
"LCE",11,0,NA,2009
"LCE",12,0,NA,2009
"LCE",13,0,NA,2009
"LCE",14,0,NA,2009
"LCE",17,0,NA,2009
"LCE",25,0,NA,2009
"LCE",26,0,NA,2009
"LCE",38,0,NA,2009
"LCW",1,1,NA,2009
"LCW",1,1,NA,2009
"LCW",1,1,NA,2009
"LCW",1,1,NA,2009
"LCW",1,1,NA,2009
"LCW",1,1,NA,2009
"LCW",1,1,NA,2009
"LCW",2,1,NA,2009
"LCW",2,1,NA,2009
"LCW",2,1,NA,2009
"LCW",2,1,NA,2009
"LCW",2,1,NA,2009
"LCW",3,1,NA,2009
"LCW",3,1,NA,2009
"LCW",4,1,NA,2009
"LCW",5,1,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",1,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",2,0,NA,2009
"LCW",3,0,NA,2009
"LCW",3,0,NA,2009
"LCW",3,0,NA,2009
"LCW",3,0,NA,2009
"LCW",3,0,NA,2009
"LCW",3,0,NA,2009
"LCW",3,0,NA,2009
"LCW",3,0,NA,2009
"LCW",3,0,NA,2009
"LCW",3,0,NA,2009
"LCW",3,0,NA,2009
"LCW",3,0,NA,2009
"LCW",3,0,NA,2009
"LCW",3,0,NA,2009
"LCW",3,0,NA,2009
"LCW",3,0,NA,2009
"LCW",3,0,NA,2009
"LCW",3,0,NA,2009
"LCW",3,0,NA,2009
"LCW",3,0,NA,2009
"LCW",4,0,NA,2009
"LCW",4,0,NA,2009
"LCW",4,0,NA,2009
"LCW",4,0,NA,2009
"LCW",4,0,NA,2009
"LCW",5,0,NA,2009
"LCW",5,0,NA,2009
"LCW",5,0,NA,2009
"LCW",5,0,NA,2009
"LCW",5,0,NA,2009
"LCW",5,0,NA,2009
"LCW",5,0,NA,2009
"LCW",5,0,NA,2009
"LCW",5,0,NA,2009
"LCW",6,0,NA,2009
"LCW",6,0,NA,2009
"LCW",6,0,NA,2009
"LCW",6,0,NA,2009
"LCW",6,0,NA,2009
"LCW",6,0,NA,2009
"LCW",6,0,NA,2009
"LCW",6,0,NA,2009
"LCW",6,0,NA,2009
"LCW",6,0,NA,2009
"LCW",6,0,NA,2009
"LCW",6,0,NA,2009
"LCW",6,0,NA,2009
"LCW",6,0,NA,2009
"LCW",7,0,NA,2009
"LCW",7,0,NA,2009
"LCW",7,0,NA,2009
"LCW",7,0,NA,2009
"LCW",7,0,NA,2009
"LCW",7,0,NA,2009
"LCW",7,0,NA,2009
"LCW",7,0,NA,2009
"LCW",7,0,NA,2009
"LCW",7,0,NA,2009
"LCW",7,0,NA,2009
"LCW",7,0,NA,2009
"LCW",7,0,NA,2009
"LCW",7,0,NA,2009
"LCW",8,0,NA,2009
"LCW",8,0,NA,2009
"LCW",8,0,NA,2009
"LCW",8,0,NA,2009
"LCW",8,0,NA,2009
"LCW",8,0,NA,2009
"LCW",8,0,NA,2009
"LCW",8,0,NA,2009
"LCW",9,0,NA,2009
"LCW",9,0,NA,2009
"LCW",9,0,NA,2009
"LCW",9,0,NA,2009
"LCW",9,0,NA,2009
"LCW",9,0,NA,2009
"LCW",10,0,NA,2009
"LCW",10,0,NA,2009
"LCW",10,0,NA,2009
"LCW",10,0,NA,2009
"LCW",11,0,NA,2009
"LCW",11,0,NA,2009
"LCW",11,0,NA,2009
"LCW",12,0,NA,2009
"LCW",13,0,NA,2009
"LCW",14,0,NA,2009
"LCW",14,0,NA,2009
"LCW",14,0,NA,2009
"LCW",14,0,NA,2009
"LCW",15,0,NA,2009
"LCW",16,0,NA,2009
"LCW",16,0,NA,2009
"LCW",16,0,NA,2009
"LCW",17,0,NA,2009
"LCW",19,0,NA,2009
"LCW",20,0,NA,2009
"LCW",20,0,NA,2009
"LCW",20,0,NA,2009
"LCW",22,0,NA,2009
"LCW",22,0,NA,2009
"LCW",23,0,NA,2009
"LCW",24,0,NA,2009
"LCW",25,0,NA,2009
"LCW",25,0,NA,2009
"LCW",26,0,NA,2009
"LCW",26,0,NA,2009
"LCW",28,0,NA,2009
"LCW",31,0,NA,2009
"LCW",35,0,NA,2009
"LCW",39,0,NA,2009
"LCW",43,0,NA,2009
"LCW",44,0,NA,2009
"LCW",65,0,NA,2009
"LO",9,1,NA,2009
"LO",2,1,NA,2009
"LO",2,1,NA,2009
"LO",2,1,NA,2009
"LO",4,1,NA,2009
"LO",4,1,NA,2009
"LO",2,1,NA,2009
"LO",8,1,NA,2009
"LO",1,1,NA,2009
"LO",3,1,NA,2009
"LO",1,1,NA,2009
"LO",3,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",2,1,NA,2009
"LO",19,1,NA,2009
"LO",2,1,NA,2009
"LO",3,1,NA,2009
"LO",2,1,NA,2009
"LO",3,1,NA,2009
"LO",3,1,NA,2009
"LO",1,1,NA,2009
"LO",2,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",7,1,NA,2009
"LO",2,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",3,1,NA,2009
"LO",4,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",10,1,NA,2009
"LO",3,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",2,1,NA,2009
"LO",2,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",2,1,NA,2009
"LO",4,1,NA,2009
"LO",2,1,NA,2009
"LO",4,1,NA,2009
"LO",1,1,NA,2009
"LO",2,1,NA,2009
"LO",4,1,NA,2009
"LO",2,1,NA,2009
"LO",2,1,NA,2009
"LO",1,1,NA,2009
"LO",2,1,NA,2009
"LO",4,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",2,1,NA,2009
"LO",2,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",2,1,NA,2009
"LO",1,1,NA,2009
"LO",3,1,NA,2009
"LO",3,1,NA,2009
"LO",2,1,NA,2009
"LO",1,1,NA,2009
"LO",4,1,NA,2009
"LO",1,1,NA,2009
"LO",2,1,NA,2009
"LO",2,1,NA,2009
"LO",2,1,NA,2009
"LO",1,1,NA,2009
"LO",2,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",3,1,NA,2009
"LO",1,1,NA,2009
"LO",2,1,NA,2009
"LO",9,1,NA,2009
"LO",2,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",2,1,NA,2009
"LO",1,1,NA,2009
"LO",3,1,NA,2009
"LO",1,1,NA,2009
"LO",2,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",2,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",1,1,NA,2009
"LO",2,1,NA,2009
"LO",2,1,NA,2009
"LO",1,1,NA,2009
"LO",3,1,NA,2009
"LO",2,1,NA,2009
"LO",3,1,NA,2009
"LO",4,1,NA,2009
"LO",2,1,NA,2009
"LO",4,1,NA,2009
