"site","year","damaged","sdno"
"CP3",2010,0,36
"CP3",2010,0,37
"CP3",2010,0,38
"CP3",2010,0,39
"CP3",2010,0,42
"CP3",2010,0,47
"CP3",2010,0,48
"CP3",2010,0,49
"CP3",2010,0,49
"CP3",2010,0,51
"CP3",2010,0,52
"CP3",2010,0,53
"CP3",2010,0,55
"CP3",2010,0,57
"CP3",2010,0,58
"CP3",2010,0,58
"CP3",2010,0,60
"CP3",2010,0,60
"CP3",2010,0,62
"CP3",2010,0,79
"DEM",2010,0,9
"DEM",2010,0,14
"DEM",2010,0,16
"DEM",2010,0,18
"DEM",2010,0,24
"DEM",2010,0,24
"DEM",2010,0,24
"DEM",2010,0,27
"DEM",2010,0,27
"DEM",2010,0,28
"DEM",2010,0,29
"DEM",2010,0,31
"DEM",2010,0,33
"DEM",2010,0,33
"DEM",2010,0,34
"DEM",2010,0,36
"DEM",2010,0,39
"DEM",2010,0,39
"DEM",2010,0,42
"DEM",2010,0,44
"DEM",2010,0,45
"DEM",2010,0,46
"DEM",2010,0,47
"DEM",2010,0,47
"DEM",2010,0,48
"DEM",2010,0,48
"DEM",2010,0,51
"DEM",2010,0,53
"DEM",2010,0,58
"DEM",2010,0,62
"DEM",2010,0,66
"DEM",2010,0,68
"DLW",2010,0,0
"DLW",2010,0,0
"DLW",2010,0,10
"DLW",2010,0,21
"DLW",2010,0,29
"DLW",2010,0,32
"DLW",2010,0,33
"DLW",2010,0,35
"DLW",2010,0,35
"DLW",2010,0,36
"DLW",2010,0,36
"DLW",2010,0,39
"DLW",2010,0,40
"DLW",2010,0,41
"DLW",2010,0,41
"DLW",2010,0,43
"DLW",2010,0,44
"DLW",2010,0,44
"DLW",2010,0,46
"DLW",2010,0,46
"DLW",2010,0,47
"DLW",2010,0,47
"DLW",2010,0,52
"DLW",2010,0,56
"DLW",2010,0,57
"DLW",2010,0,57
"DLW",2010,0,61
"DLW",2010,0,62
"DLW",2010,0,75
"DLW",2010,0,79
"DLW",2010,0,87
"EC",2010,0,0
"EC",2010,0,12
"EC",2010,0,14
"EC",2010,0,17
"EC",2010,0,19
"EC",2010,0,20
"EC",2010,0,22
"EC",2010,0,27
"EC",2010,0,28
"EC",2010,0,30
"EC",2010,0,31
"EC",2010,0,32
"EC",2010,0,33
"EC",2010,0,34
"EC",2010,0,35
"EC",2010,0,35
"EC",2010,0,36
"EC",2010,0,37
"EC",2010,0,40
"EC",2010,0,40
"EC",2010,0,40
"EC",2010,0,41
"EC",2010,0,42
"EC",2010,0,47
"EC",2010,0,49
"EC",2010,0,49
"EC",2010,0,52
"EC",2010,0,54
"EC",2010,0,57
"EC",2010,0,57
"EC",2010,0,78
"FR",2010,0,10
"FR",2010,0,16
"FR",2010,0,25
"FR",2010,0,33
"FR",2010,0,34
"FR",2010,0,36
"FR",2010,0,37
"FR",2010,0,38
"FR",2010,0,42
"FR",2010,0,42
"FR",2010,0,42
"FR",2010,0,43
"FR",2010,0,43
"FR",2010,0,45
"FR",2010,0,46
"FR",2010,0,47
"FR",2010,0,47
"FR",2010,0,47
"FR",2010,0,48
"FR",2010,0,49
"FR",2010,0,50
"FR",2010,0,50
"FR",2010,0,51
"FR",2010,0,53
"FR",2010,0,55
"FR",2010,0,56
"FR",2010,0,58
"FR",2010,0,59
"FR",2010,0,60
"FR",2010,0,62
"FR",2010,0,69
"GCN",2010,0,0
"GCN",2010,0,25
"GCN",2010,0,26
"GCN",2010,0,27
"GCN",2010,0,28
"GCN",2010,0,31
"GCN",2010,0,35
"GCN",2010,0,37
"GCN",2010,0,37
"GCN",2010,0,39
"GCN",2010,0,40
"GCN",2010,0,41
"GCN",2010,0,42
"GCN",2010,0,46
"GCN",2010,0,46
"GCN",2010,0,48
"GCN",2010,0,49
"GCN",2010,0,51
"GCN",2010,0,51
"GCN",2010,0,52
"GCN",2010,0,53
"GCN",2010,0,53
"GCN",2010,0,56
"GCN",2010,0,56
"GCN",2010,0,57
"GCN",2010,0,58
"GCN",2010,0,59
"GCN",2010,0,60
"GCN",2010,0,61
"GCN",2010,0,69
"GCN",2010,0,70
"GCN",2010,0,75
"KYE",2010,0,0
"KYE",2010,0,24
"KYE",2010,0,25
"KYE",2010,0,25
"KYE",2010,0,31
"KYE",2010,0,31
"KYE",2010,0,33
"KYE",2010,0,34
"KYE",2010,0,36
"KYE",2010,0,38
"KYE",2010,0,38
"KYE",2010,0,39
"KYE",2010,0,39
"KYE",2010,0,39
"KYE",2010,0,40
"KYE",2010,0,42
"KYE",2010,0,44
"KYE",2010,0,46
"KYE",2010,0,46
"KYE",2010,0,47
"KYE",2010,0,48
"KYE",2010,0,50
"KYE",2010,0,51
"KYE",2010,0,53
"KYE",2010,0,54
"KYE",2010,0,56
"KYE",2010,0,56
"KYE",2010,0,56
"KYE",2010,0,57
"KYE",2010,0,67
"LCE",2010,0,0
"LCE",2010,0,0
"LCE",2010,0,0
"LCE",2010,0,0
"LCE",2010,0,5
"LCE",2010,0,8
"LCE",2010,0,8
"LCE",2010,0,12
"LCE",2010,0,17
"LCE",2010,0,19
"LCE",2010,0,22
"LCE",2010,0,23
"LCE",2010,0,25
"LCE",2010,0,26
"LCE",2010,0,26
"LCE",2010,0,30
"LCE",2010,0,30
"LCE",2010,0,32
"LCE",2010,0,35
"LCE",2010,0,36
"LCE",2010,0,37
"LCE",2010,0,38
"LCE",2010,0,39
"LCE",2010,0,39
"LCE",2010,0,40
"LCE",2010,0,42
"LCE",2010,0,46
"LCE",2010,0,48
"LCE",2010,0,49
"LCE",2010,0,51
"LCE",2010,0,54
"LCE",2010,0,60
"LCW",2010,0,0
"LCW",2010,0,0
"LCW",2010,0,0
"LCW",2010,0,9
"LCW",2010,0,13
"LCW",2010,0,15
"LCW",2010,0,22
"LCW",2010,0,24
"LCW",2010,0,24
"LCW",2010,0,24
"LCW",2010,0,25
"LCW",2010,0,26
"LCW",2010,0,26
"LCW",2010,0,28
"LCW",2010,0,30
"LCW",2010,0,31
"LCW",2010,0,34
"LCW",2010,0,39
"LCW",2010,0,41
"LCW",2010,0,42
"LCW",2010,0,42
"LCW",2010,0,43
"LCW",2010,0,43
"LCW",2010,0,43
"LCW",2010,0,43
"LCW",2010,0,44
"LCW",2010,0,46
"LCW",2010,0,49
"LCW",2010,0,49
"LCW",2010,0,54
"LCW",2010,0,54
"LCW",2010,0,54
"LCW",2010,0,54
"LCW",2010,0,58
"LCW",2010,0,77
"LO",2010,0,0
"LO",2010,0,5
"LO",2010,0,5
"LO",2010,0,5
"LO",2010,0,5
"LO",2010,0,7
"LO",2010,0,7
"LO",2010,0,7
"LO",2010,0,8
"LO",2010,0,8
"LO",2010,0,10
"LO",2010,0,10
"LO",2010,0,11
"LO",2010,0,14
"LO",2010,0,14
"LO",2010,0,15
"LO",2010,0,16
"LO",2010,0,17
"LO",2010,0,17
"LO",2010,0,20
"LO",2010,0,20
"LO",2010,0,21
"LO",2010,0,21
"LO",2010,0,21
"LO",2010,0,22
"LO",2010,0,22
"LO",2010,0,22
"LO",2010,0,23
"LO",2010,0,24
"LO",2010,0,24
"LO",2010,0,26
"LO",2010,0,26
"LO",2010,0,28
"LO",2010,0,35
"LO",2010,0,35
"LO",2010,0,36
"LO",2010,0,38
"MC",2010,0,21
"MC",2010,0,21
"MC",2010,0,22
"MC",2010,0,23
"MC",2010,0,28
"MC",2010,0,28
"MC",2010,0,30
"MC",2010,0,31
"MC",2010,0,32
"MC",2010,0,33
"MC",2010,0,34
"MC",2010,0,35
"MC",2010,0,36
"MC",2010,0,38
"MC",2010,0,39
"MC",2010,0,40
"MC",2010,0,41
"MC",2010,0,42
"MC",2010,0,46
"MC",2010,0,47
"MC",2010,0,48
"MC",2010,0,51
"MC",2010,0,51
"MC",2010,0,51
"MC",2010,0,52
"MC",2010,0,53
"MC",2010,0,55
"MC",2010,0,57
"MC",2010,0,59
"MC",2010,0,60
"MC",2010,0,60
"MC",2010,0,64
"MC",2010,0,64
"MC",2010,0,69
"MC",2010,0,75
"OKRE",2010,0,11
"OKRE",2010,0,20
"OKRE",2010,0,21
"OKRE",2010,0,22
"OKRE",2010,0,22
"OKRE",2010,0,25
"OKRE",2010,0,25
"OKRE",2010,0,29
"OKRE",2010,0,29
"OKRE",2010,0,29
"OKRE",2010,0,30
"OKRE",2010,0,33
"OKRE",2010,0,33
"OKRE",2010,0,33
"OKRE",2010,0,35
"OKRE",2010,0,35
"OKRE",2010,0,35
"OKRE",2010,0,38
"OKRE",2010,0,39
"OKRE",2010,0,40
"OKRE",2010,0,40
"OKRE",2010,0,40
"OKRE",2010,0,40
"OKRE",2010,0,42
"OKRE",2010,0,43
"OKRE",2010,0,44
"OKRE",2010,0,46
"OKRE",2010,0,47
"OKRE",2010,0,49
"OKRE",2010,0,59
"OKRW",2010,0,3
"OKRW",2010,0,15
"OKRW",2010,0,24
"OKRW",2010,0,26
"OKRW",2010,0,29
"OKRW",2010,0,31
"OKRW",2010,0,37
"OKRW",2010,0,38
"OKRW",2010,0,38
"OKRW",2010,0,38
"OKRW",2010,0,40
"OKRW",2010,0,41
"OKRW",2010,0,44
"OKRW",2010,0,47
"OKRW",2010,0,48
"OKRW",2010,0,49
"OKRW",2010,0,50
"OKRW",2010,0,50
"OKRW",2010,0,51
"OKRW",2010,0,51
"OKRW",2010,0,52
"OKRW",2010,0,53
"OKRW",2010,0,53
"OKRW",2010,0,54
"OKRW",2010,0,54
"OKRW",2010,0,54
"OKRW",2010,0,55
"OKRW",2010,0,57
"OKRW",2010,0,57
"OKRW",2010,0,57
"OKRW",2010,0,61
"OKRW",2010,0,62
"OKRW",2010,0,63
"OKRW",2010,0,72
"OSR",2010,0,0
"OSR",2010,0,0
"OSR",2010,0,6
"OSR",2010,0,14
"OSR",2010,0,18
"OSR",2010,0,18
"OSR",2010,0,19
"OSR",2010,0,19
"OSR",2010,0,19
"OSR",2010,0,22
"OSR",2010,0,27
"OSR",2010,0,29
"OSR",2010,0,36
"OSR",2010,0,37
"OSR",2010,0,41
"OSR",2010,0,52
"OSR",2010,0,53
"OSR",2010,0,53
"OSR",2010,0,54
"OSR",2010,0,55
"OSR",2010,0,55
"OSR",2010,0,55
"OSR",2010,0,57
"OSR",2010,0,60
"OSR",2010,0,61
"OSR",2010,0,65
"OSR",2010,0,66
"OSR",2010,0,67
"OSR",2010,0,72
"OSR",2010,0,74
"S22",2010,0,17
"S22",2010,0,25
"S22",2010,0,27
"S22",2010,0,28
"S22",2010,0,30
"S22",2010,0,30
"S22",2010,0,31
"S22",2010,0,36
"S22",2010,0,36
"S22",2010,0,38
"S22",2010,0,39
"S22",2010,0,40
"S22",2010,0,42
"S22",2010,0,43
"S22",2010,0,45
"S22",2010,0,45
"S22",2010,0,47
"S22",2010,0,47
"S22",2010,0,47
"S22",2010,0,48
"S22",2010,0,49
"S22",2010,0,51
"S22",2010,0,51
"S22",2010,0,55
"S22",2010,0,59
"S22",2010,0,63
"S22",2010,0,70
"S22",2010,0,77
"SM",2010,0,0
"SM",2010,0,0
"SM",2010,0,0
"SM",2010,0,0
"SM",2010,0,0
"SM",2010,0,0
"SM",2010,0,9
"SM",2010,0,13
"SM",2010,0,13
"SM",2010,0,14
"SM",2010,0,14
"SM",2010,0,17
"SM",2010,0,18
"SM",2010,0,19
"SM",2010,0,23
"SM",2010,0,23
"SM",2010,0,24
"SM",2010,0,24
"SM",2010,0,26
"SM",2010,0,28
"SM",2010,0,29
"SM",2010,0,32
"SM",2010,0,33
"SM",2010,0,33
"SM",2010,0,34
"SM",2010,0,34
"SM",2010,0,42
"SM",2010,0,44
"SM",2010,0,45
"SM",2010,0,46
"SM",2010,0,51
"SM",2010,0,56
"URS",2010,0,17
"URS",2010,0,21
"URS",2010,0,32
"URS",2010,0,38
"URS",2010,0,39
"URS",2010,0,40
"URS",2010,0,40
"URS",2010,0,41
"URS",2010,0,43
"URS",2010,0,43
"URS",2010,0,44
"URS",2010,0,45
"URS",2010,0,47
"URS",2010,0,50
"URS",2010,0,50
"URS",2010,0,52
"URS",2010,0,53
"URS",2010,0,56
"URS",2010,0,62
"URS",2010,0,62
"URS",2010,0,63
"URS",2010,0,67
"URS",2010,0,67
"URS",2010,0,67
"URS",2010,0,68
"URS",2010,0,70
"URS",2010,0,70
"URS",2010,0,72
"URS",2010,0,73
"URS",2010,0,81
"BG",2011,0,13
"BG",2011,0,25
"BG",2011,0,18
"BG",2011,0,29
"BG",2011,0,42
"BG",2011,0,35
"BG",2011,0,49
"BG",2011,0,18
"BG",2011,0,39
"BG",2011,0,37
"BG",2011,0,33
"BG",2011,0,19
"BG",2011,0,28
"BG",2011,0,17
"BG",2011,0,41
"BG",2011,0,39
"BG",2011,0,22
"BG",2011,0,25
"BG",2011,0,16
"BG",2011,0,32
"BG",2011,0,16
"BG",2011,0,27
"BG",2011,0,18
"BG",2011,0,17
"BG",2011,0,29
"BG",2011,0,33
"BG",2011,0,28
"BG",2011,0,33
"BR",2011,0,26
"BR",2011,0,18
"BR",2011,0,36
"BR",2011,0,25
"BR",2011,0,9
"BR",2011,0,30
"BR",2011,0,46
"BR",2011,0,22
"BR",2011,0,35
"BR",2011,0,32
"BR",2011,0,37
"BR",2011,0,24
"BR",2011,0,23
"BR",2011,0,18
"BR",2011,0,33
"BR",2011,0,40
"BR",2011,0,35
"BR",2011,0,39
"CF",2011,0,19
"CF",2011,0,21
"CF",2011,0,17
"CF",2011,0,19
"CF",2011,0,25
"CF",2011,0,9
"CF",2011,0,25
"CF",2011,0,24
"CF",2011,0,16
"CF",2011,0,9
"CF",2011,0,33
"CF",2011,0,33
"CF",2011,0,30
"CF",2011,0,19
"CF",2011,0,7
"CF",2011,0,24
"CF",2011,0,38
"CF",2011,0,14
"CF",2011,0,32
"CF",2011,0,20
"CF",2011,0,30
"CF",2011,0,49
"CF",2011,0,26
"CF",2011,0,18
"CF",2011,0,40
"CF",2011,0,20
"CF",2011,0,37
"CF",2011,0,38
"CF",2011,0,28
"CF",2011,0,36
"CP3",2011,0,44
"CP3",2011,0,54
"CP3",2011,0,66
"CP3",2011,0,24
"CP3",2011,0,10
"CP3",2011,0,16
"CP3",2011,0,48
"CP3",2011,0,39
"CP3",2011,0,51
"CP3",2011,0,41
"CP3",2011,0,54
"CP3",2011,0,53
"CP3",2011,0,37
"CP3",2011,0,46
"CP3",2011,0,28
"CP3",2011,0,31
"CP3",2011,0,79
"CP3",2011,0,45
"CP3",2011,0,19
"CP3",2011,0,15
"CP3",2011,0,73
"CP3",2011,0,63
"CP3",2011,0,22
"CP3",2011,0,71
"CP3",2011,0,44
"CP3",2011,0,40
"CP3",2011,0,55
"CP3",2011,0,37
"CP3",2011,0,51
"DEM",2011,0,15
"DEM",2011,0,2
"DEM",2011,0,22
"DEM",2011,0,18
"DEM",2011,0,5
"DEM",2011,0,37
"DEM",2011,0,34
"DEM",2011,0,20
"DEM",2011,0,14
"DEM",2011,0,23
"DEM",2011,0,12
"DEM",2011,0,14
"DEM",2011,0,24
"DEM",2011,0,22
"DEM",2011,0,14
"DEM",2011,0,26
"DEM",2011,0,36
"DEM",2011,0,4
"DEM",2011,0,14
"DEM",2011,0,6
"DEM",2011,0,19
"DEM",2011,0,6
"DEM",2011,0,18
"DEM",2011,0,9
"DEM",2011,0,31
"DEM",2011,0,12
"DEM",2011,0,17
"DLW",2011,0,40
"DLW",2011,0,52
"DLW",2011,0,43
"DLW",2011,0,61
"DLW",2011,0,26
"DLW",2011,0,46
"DLW",2011,0,2
"DLW",2011,0,14
"DLW",2011,0,73
"DLW",2011,0,42
"DLW",2011,0,12
"DLW",2011,0,49
"DLW",2011,0,43
"DLW",2011,0,59
"DLW",2011,0,41
"DLW",2011,0,79
"DLW",2011,0,47
"DLW",2011,0,42
"DLW",2011,0,22
"DLW",2011,0,42
"DLW",2011,0,36
"DLW",2011,0,45
"DLW",2011,0,47
"DLW",2011,0,53
"DLW",2011,0,65
"DLW",2011,0,13
"DLW",2011,0,28
"DLW",2011,0,43
"EC",2011,0,40
"EC",2011,0,71
"EC",2011,0,43
"EC",2011,0,17
"EC",2011,0,51
"EC",2011,0,18
"EC",2011,0,33
"EC",2011,0,55
"EC",2011,0,35
"EC",2011,0,27
"EC",2011,0,11
"EC",2011,0,41
"EC",2011,0,18
"EC",2011,0,52
"EC",2011,0,43
"EC",2011,0,33
"EC",2011,0,30
"EC",2011,0,45
"EC",2011,0,58
"EC",2011,0,22
"EC",2011,0,21
"EC",2011,0,49
"EC",2011,0,42
"EC",2011,0,32
"EC",2011,0,38
"EC",2011,0,43
"FR",2011,0,42
"FR",2011,0,17
"FR",2011,0,36
"FR",2011,0,45
"FR",2011,0,48
"FR",2011,0,27
"FR",2011,0,23
"FR",2011,0,42
"FR",2011,0,55
"FR",2011,0,39
"FR",2011,0,33
"FR",2011,0,54
"FR",2011,0,33
"FR",2011,0,24
"FR",2011,0,44
"FR",2011,0,23
"FR",2011,0,44
"FR",2011,0,49
"FR",2011,0,31
"FR",2011,0,32
"FR",2011,0,42
"FR",2011,0,21
"FR",2011,0,52
"FR",2011,0,28
"FR",2011,0,11
"FR",2011,0,26
"FR",2011,0,36
"FR",2011,0,42
"FR",2011,0,22
"FR",2011,0,24
"FR",2011,0,17
"GCN",2011,0,16
"GCN",2011,0,39
"GCN",2011,0,46
"GCN",2011,0,55
"GCN",2011,0,48
"GCN",2011,0,41
"GCN",2011,0,30
"GCN",2011,0,14
"GCN",2011,0,22
"GCN",2011,0,57
"GCN",2011,0,28
"GCN",2011,0,19
"GCN",2011,0,28
"GCN",2011,0,33
"GCN",2011,0,71
"GCN",2011,0,51
"GCN",2011,0,18
"GCN",2011,0,13
"GCN",2011,0,21
"GCN",2011,0,8
"GCN",2011,0,44
"GCN",2011,0,43
"GCN",2011,0,21
"GCN",2011,0,16
"GCN",2011,0,49
"GCN",2011,0,41
"GCN",2011,0,32
"GCN",2011,0,5
"GCN",2011,0,47
"GCN",2011,0,34
"KYE",2011,0,13
"KYE",2011,0,15
"KYE",2011,0,37
"KYE",2011,0,24
"KYE",2011,0,23
"KYE",2011,0,36
"KYE",2011,0,21
"KYE",2011,0,28
"KYE",2011,0,10
"KYE",2011,0,22
"KYE",2011,0,17
"KYE",2011,0,35
"KYE",2011,0,31
"KYE",2011,0,33
"KYE",2011,0,20
"KYE",2011,0,12
"KYE",2011,0,48
"KYE",2011,0,29
"KYE",2011,0,22
"KYE",2011,0,37
"KYE",2011,0,40
"KYE",2011,0,25
"KYE",2011,0,22
"KYE",2011,0,32
"KYE",2011,0,22
"KYE",2011,0,33
"KYE",2011,0,39
"KYE",2011,0,38
"KYE",2011,0,22
"KYE",2011,0,56
"LCE",2011,0,43
"LCE",2011,0,29
"LCE",2011,0,18
"LCE",2011,0,22
"LCE",2011,0,19
"LCE",2011,0,50
"LCE",2011,0,22
"LCE",2011,0,28
"LCE",2011,0,21
"LCE",2011,0,22
"LCE",2011,0,48
"LCE",2011,0,34
"LCW",2011,0,27
"LCW",2011,0,36
"LCW",2011,0,44
"LCW",2011,0,28
"LCW",2011,0,52
"LCW",2011,0,25
"LCW",2011,0,25
"LCW",2011,0,25
"LCW",2011,0,45
"LCW",2011,0,32
"LCW",2011,0,54
"LCW",2011,0,53
"LCW",2011,0,36
"LCW",2011,0,46
"LCW",2011,0,13
"LCW",2011,0,28
"LCW",2011,0,43
"LCW",2011,0,30
"LCW",2011,0,32
"LCW",2011,0,35
"LCW",2011,0,39
"LCW",2011,0,15
"LCW",2011,0,44
"LCW",2011,0,39
"LCW",2011,0,52
"LCW",2011,0,41
"LCW",2011,0,47
"LCW",2011,0,56
"LCW",2011,0,48
"LCW",2011,0,32
"LCW",2011,0,37
"LCW",2011,0,39
"LO",2011,0,7
"LO",2011,0,7
"MC",2011,0,38
"MC",2011,0,46
"MC",2011,0,40
"MC",2011,0,38
"MC",2011,0,5
"MC",2011,0,18
"MC",2011,0,44
"MC",2011,0,42
"MC",2011,0,24
"MC",2011,0,54
"MC",2011,0,33
"MC",2011,0,55
"MC",2011,0,45
"MC",2011,0,42
"MC",2011,0,42
"MC",2011,0,36
"MC",2011,0,22
"MC",2011,0,41
"MC",2011,0,31
"MC",2011,0,42
"MC",2011,0,32
"MC",2011,0,60
"MC",2011,0,56
"MC",2011,0,33
"MC",2011,0,5
"MC",2011,0,51
"MC",2011,0,41
"MC",2011,0,68
"MC",2011,0,3
"MC",2011,0,36
"OKRE",2011,0,31
"OKRE",2011,0,25
"OKRE",2011,0,21
"OKRE",2011,0,23
"OKRE",2011,0,22
"OKRE",2011,0,17
"OKRE",2011,0,41
"OKRE",2011,0,17
"OKRE",2011,0,23
"OKRE",2011,0,8
"OKRE",2011,0,21
"OKRE",2011,0,33
"OKRE",2011,0,6
"OKRE",2011,0,22
"OKRE",2011,0,15
"OKRE",2011,0,7
"OKRE",2011,0,18
"OKRE",2011,0,21
"OKRE",2011,0,27
"OKRE",2011,0,14
"OKRE",2011,0,56
"OKRE",2011,0,38
"OKRE",2011,0,30
"OKRE",2011,0,23
"OKRE",2011,0,26
"OKRE",2011,0,18
"OKRE",2011,0,34
"OKRE",2011,0,18
"OKRW",2011,0,25
"OKRW",2011,0,26
"OKRW",2011,0,59
"OKRW",2011,0,15
"OKRW",2011,0,15
"OKRW",2011,0,53
"OKRW",2011,0,17
"OKRW",2011,0,22
"OKRW",2011,0,26
"OKRW",2011,0,31
"OKRW",2011,0,25
"OKRW",2011,0,68
"OKRW",2011,0,16
"OKRW",2011,0,48
"OKRW",2011,0,34
"OKRW",2011,0,24
"OKRW",2011,0,47
"OKRW",2011,0,56
"OKRW",2011,0,53
"OKRW",2011,0,32
"OKRW",2011,0,39
"OKRW",2011,0,56
"OKRW",2011,0,9
"OKRW",2011,0,65
"OKRW",2011,0,44
"OKRW",2011,0,36
"OKRW",2011,0,36
"OKRW",2011,0,35
"OSR",2011,0,49
"OSR",2011,0,31
"OSR",2011,0,11
"OSR",2011,0,29
"OSR",2011,0,53
"OSR",2011,0,57
"OSR",2011,0,57
"OSR",2011,0,37
"OSR",2011,0,47
"OSR",2011,0,34
"OSR",2011,0,47
"OSR",2011,0,10
"OSR",2011,0,43
"OSR",2011,0,25
"OSR",2011,0,5
"OSR",2011,0,45
"OSR",2011,0,27
"OSR",2011,0,66
"OSR",2011,0,51
"OSR",2011,0,35
"OSR",2011,0,45
"OSR",2011,0,49
"OSR",2011,0,63
"OSR",2011,0,35
"OSR",2011,0,30
"OSR",2011,0,52
"OSR",2011,0,78
"OSR",2011,0,28
"S22",2011,0,49
"S22",2011,0,40
"S22",2011,0,51
"S22",2011,0,45
"S22",2011,0,44
"S22",2011,0,48
"S22",2011,0,51
"S22",2011,0,41
"S22",2011,0,34
"S22",2011,0,76
"S22",2011,0,49
"S22",2011,0,53
"S22",2011,0,71
"S22",2011,0,43
"S22",2011,0,29
"S22",2011,0,47
"S22",2011,0,36
"S22",2011,0,24
"S22",2011,0,35
"S22",2011,0,39
"S22",2011,0,39
"S22",2011,0,50
"S22",2011,0,48
"SM",2011,0,9
"SM",2011,0,35
"SM",2011,0,38
"SM",2011,0,16
"SM",2011,0,27
"SM",2011,0,29
"SM",2011,0,35
"SM",2011,0,43
"SM",2011,0,23
"SM",2011,0,29
"SM",2011,0,47
"SM",2011,0,22
"SM",2011,0,35
"SM",2011,0,23
"SM",2011,0,29
"SM",2011,0,21
"SM",2011,0,21
"SM",2011,0,29
"SM",2011,0,31
"SM",2011,0,38
"SM",2011,0,42
"SM",2011,0,34
"SM",2011,0,23
"SM",2011,0,25
"SM",2011,0,38
"SM",2011,0,39
"SM",2011,0,39
"SM",2011,0,30
"SM",2011,0,37
"SM",2011,0,19
"URS",2011,0,52
"URS",2011,0,30
"URS",2011,0,8
"URS",2011,0,40
"URS",2011,0,16
"URS",2011,0,44
"URS",2011,0,30
"URS",2011,0,25
"URS",2011,0,25
"URS",2011,0,20
"URS",2011,0,38
"URS",2011,0,37
"URS",2011,0,34
"URS",2011,0,14
"URS",2011,0,28
"URS",2011,0,34
"URS",2011,0,48
"URS",2011,0,30
"URS",2011,0,53
"URS",2011,0,38
"URS",2011,0,6
"URS",2011,0,21
"URS",2011,0,25
"URS",2011,0,38
"URS",2011,0,11
"URS",2011,0,2
"URS",2011,0,32
"BG",2012,0,17
"BG",2012,0,23
"BG",2012,0,4
"BG",2012,0,8
"BG",2012,0,29
"BG",2012,0,10
"BG",2012,0,5
"BG",2012,0,22
"BG",2012,0,29
"BG",2012,0,28
"BG",2012,0,27
"BG",2012,0,16
"BG",2012,0,12
"BG",2012,0,24
"BG",2012,0,28
"BG",2012,0,4
"BG",2012,0,5
"BG",2012,0,3
"BG",2012,0,19
"BG",2012,0,23
"BG",2012,0,26
"BG",2012,0,19
"BG",2012,0,28
"BG",2012,0,32
"BG",2012,0,11
"BG",2012,0,12
"BG",2012,0,18
"BG",2012,0,31
"BG",2012,0,7
"BR",2012,0,66
"BR",2012,0,50
"BR",2012,0,25
"BR",2012,0,52
"BR",2012,0,25
"BR",2012,0,30
"BR",2012,0,32
"BR",2012,0,19
"BR",2012,0,15
"BR",2012,0,30
"BR",2012,0,29
"BR",2012,0,18
"BR",2012,0,16
"BR",2012,0,42
"BR",2012,0,13
"BR",2012,0,32
"BR",2012,0,20
"BR",2012,0,22
"BR",2012,0,34
"BR",2012,0,50
"BR",2012,0,40
"BR",2012,0,18
"BR",2012,0,31
"BR",2012,0,16
"BR",2012,0,28
"BR",2012,0,30
"BR",2012,0,17
"BR",2012,0,41
"BR",2012,0,19
"CF",2012,0,19
"CF",2012,0,22
"CF",2012,0,28
"CF",2012,0,40
"CF",2012,0,33
"CF",2012,0,28
"CF",2012,0,17
"CF",2012,0,32
"CF",2012,0,33
"CF",2012,0,16
"CF",2012,0,12
"CF",2012,0,38
"CF",2012,0,7
"CF",2012,0,18
"CF",2012,0,18
"CF",2012,0,32
"CF",2012,0,17
"CF",2012,0,4
"CF",2012,0,27
"CF",2012,0,16
"CF",2012,0,12
"CF",2012,0,13
"CF",2012,0,24
"CF",2012,0,29
"CF",2012,0,51
"CF",2012,0,18
"CF",2012,0,18
"CP3",2012,0,32
"CP3",2012,0,38
"CP3",2012,0,34
"CP3",2012,0,15
"CP3",2012,0,40
"CP3",2012,0,50
"CP3",2012,0,58
"CP3",2012,0,1
"CP3",2012,0,17
"CP3",2012,0,44
"CP3",2012,0,41
"CP3",2012,0,2
"CP3",2012,0,41
"CP3",2012,0,36
"CP3",2012,0,33
"CP3",2012,0,29
"CP3",2012,0,20
"CP3",2012,0,29
"CP3",2012,0,40
"CP3",2012,0,24
"CP3",2012,0,15
"DEM",2012,0,5
"DEM",2012,0,8
"DEM",2012,0,33
"DEM",2012,0,7
"DEM",2012,0,9
"DEM",2012,0,7
"DEM",2012,0,22
"DEM",2012,0,13
"DEM",2012,0,10
"DEM",2012,0,12
"DEM",2012,0,23
"DEM",2012,0,8
"DEM",2012,0,10
"DEM",2012,0,3
"DEM",2012,0,9
"DEM",2012,0,2
"DEM",2012,0,4
"DEM",2012,0,12
"DEM",2012,0,27
"DEM",2012,0,36
"DEM",2012,0,19
"DEM",2012,0,17
"DEM",2012,0,3
"DEM",2012,0,2
"DEM",2012,0,19
"DEM",2012,0,2
"DEM",2012,0,12
"DLW",2012,0,27
"DLW",2012,0,9
"DLW",2012,0,50
"DLW",2012,0,31
"DLW",2012,0,34
"DLW",2012,0,31
"DLW",2012,0,27
"DLW",2012,0,41
"DLW",2012,0,9
"DLW",2012,0,60
"DLW",2012,0,31
"DLW",2012,0,23
"DLW",2012,0,28
"DLW",2012,0,49
"DLW",2012,0,52
"DLW",2012,0,46
"DLW",2012,0,25
"DLW",2012,0,19
"DLW",2012,0,25
"DLW",2012,0,107
"DLW",2012,0,22
